#              u               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
 -1.50000000E+01  1.79294947E+03  3.12281478E+00 -5.28686374E+03  3.78877396E+00 -4.31481377E+03  1.08154629E+00 -9.51429316E+02  2.95823363E+00 -3.49391427E+03  1.26026143E+00 -2.79651439E+03  9.36677926E-01  3.85622275E+01  2.98699665E-02 -1.13723569E+02  5.30835849E-02 -7.51613418E+01  7.28083098E-02  4.64933250E+01  5.41822542E-02  2.16209217E+03  5.01956668E+00  1.84893138E-02  2.15470235E-05  7.36819333E-01  9.68378387E-03
 -1.60000000E+01  1.80250886E+03  3.06468050E+00 -5.26391394E+03  3.70391854E+00 -4.30815455E+03  1.14878462E+00 -9.34514808E+02  2.57771436E+00 -3.46140508E+03  1.12052568E+00 -2.71793952E+03  8.54971724E-01  3.87895841E+01  2.79039150E-02 -1.13295764E+02  5.56417106E-02 -7.45061799E+01  7.33323698E-02  4.64665976E+01  5.42357550E-02  2.15965104E+03  5.01820857E+00  1.84786849E-02  2.15682993E-05  6.77292942E-01  1.03492672E-02
 -1.70000000E+01  1.77931523E+03  3.16286067E+00 -5.23217602E+03  4.15936816E+00 -4.29918149E+03  1.15867247E+00 -9.12066479E+02  3.00860545E+00 -3.45286079E+03  1.30793290E+00 -2.67126146E+03  8.06924966E-01  3.86995904E+01  2.27606389E-02 -1.13815362E+02  7.29239194E-02 -7.51157712E+01  8.53263577E-02  4.59764308E+01  6.56004423E-02  2.11438914E+03  6.04615565E+00  1.82837570E-02  2.60877711E-05  7.96250926E-01  7.45752443E-03
 -1.80000000E+01  1.73059864E+03  2.25283177E+00 -5.19493805E+03  2.85928874E+00 -4.28928341E+03  9.13758004E-01 -8.86049940E+02  1.99347451E+00 -3.46433941E+03  1.11232596E+00 -2.65604750E+03  8.39574427E-01  3.85389538E+01  2.41668659E-02 -1.15703198E+02  6.18211960E-02 -7.71642447E+01  6.56751766E-02  4.49051058E+01  4.77353259E-02  2.01701916E+03  4.30540230E+00  1.78577160E-02  1.89832276E-05  6.93120856E-01  5.45008858E-03
 -1.90000000E+01  1.73272063E+03  1.77829128E+00 -5.16428572E+03  2.38772249E+00 -4.28044750E+03  7.73294340E-01 -8.63541134E+02  1.65873104E+00 -3.43156509E+03  1.08930627E+00 -2.58037907E+03  7.80948967E-01  3.86774485E+01  2.16830644E-02 -1.15290590E+02  4.44327054E-02 -7.66131415E+01  4.69200822E-02  4.47992643E+01  3.71034074E-02  2.00748381E+03  3.33663324E+00  1.78156253E-02  1.47551616E-05  7.08074698E-01  5.86496029E-03
 -2.00000000E+01  1.70226303E+03  1.30956675E+00 -5.15090379E+03  1.40924449E+00 -4.27704238E+03  5.70694432E-01 -8.54598870E+02  9.50864483E-01 -3.44864076E+03  8.11134942E-01 -2.56676794E+03  7.39238452E-01  3.86060203E+01  2.08691658E-02 -1.16827177E+02  3.21730598E-02 -7.82211572E+01  3.55106564E-02  4.40936408E+01  2.23617335E-02  1.94456128E+03  1.98869820E+00  1.75350152E-02  8.89274071E-06  7.47383016E-01  7.26106588E-03
 -2.10000000E+01  1.93312767E+03  1.47102820E+00 -5.35300488E+03  1.57782779E+00 -4.52223858E+03  6.96421693E-01 -8.03864942E+02  9.95852449E-01 -3.41987721E+03  9.71874883E-01 -2.45662503E+03  8.77306191E-01  4.21452512E+01  2.28006877E-02 -1.16715713E+02  2.51519978E-02 -7.45704617E+01  3.26325478E-02  4.58691517E+01  2.18692330E-02  2.10447175E+03  2.00611173E+00  1.82410946E-02  8.69688502E-06  5.68912061E-01  6.57199176E-03
 -2.20000000E+01  1.66172262E+03  1.99724596E+00 -5.08693552E+03  2.79199219E+00 -4.25851996E+03  9.72405154E-01 -8.09675925E+02  2.02186207E+00 -3.42521290E+03  1.11994712E+00 -2.48012177E+03  7.02631327E-01  3.86862976E+01  2.09408176E-02 -1.18450581E+02  6.71268623E-02 -7.97642831E+01  6.67155603E-02  4.29586876E+01  4.67014444E-02  1.84647269E+03  3.99350178E+00  1.70836707E-02  1.85720787E-05  8.01027542E-01  5.09300763E-03
 -2.30000000E+01  1.62898153E+03  2.39831559E+00 -5.02575422E+03  3.65574965E+00 -4.23765596E+03  1.22828088E+00 -7.69929290E+02  2.42749069E+00 -3.39677268E+03  1.56987363E+00 -2.43599430E+03  7.43769591E-01  3.90081125E+01  2.12296888E-02 -1.20396208E+02  1.03092574E-01 -8.13880959E+01  9.65935220E-02  4.17729734E+01  6.57612378E-02  1.74708093E+03  5.49479910E+00  1.66121398E-02  2.61517146E-05  6.50449282E-01  6.32984652E-03
 -2.40000000E+01  1.52019658E+03  3.59829991E+00 -4.79431111E+03  8.18491551E+00 -4.15747048E+03  3.00813887E+00 -6.20272606E+02  5.11923382E+00 -3.27411453E+03  4.65862888E+00 -2.39265110E+03  5.18535599E-01  4.16601622E+01  1.32693078E-01 -1.31543035E+02  4.98858360E-01 -8.98828724E+01  3.67406501E-01  3.67276432E+01  1.90301194E-01  1.36304280E+03  1.35663328E+01  1.46057293E-02  7.56783580E-05  6.95661306E-01  2.64593077E-03
 -2.50000000E+01  1.68507380E+03  2.50985473E+00 -4.82148075E+03  5.86268707E+00 -4.34173760E+03  2.34042080E+00 -4.56529732E+02  3.52350387E+00 -3.13640695E+03  3.42921578E+00 -2.27572479E+03  5.22070565E-01  4.92540321E+01  1.16616996E-01 -1.40979649E+02  3.60945290E-01 -9.17256171E+01  2.45606155E-01  3.44272864E+01  1.35963480E-01  1.19699835E+03  9.76541038E+00  1.36909310E-02  5.40695131E-05  6.56358356E-01  2.75912531E-03
 -2.60000000E+01  1.38430564E+03  3.69220991E-01 -4.45420137E+03  2.94295458E-01 -4.02636947E+03  1.73520091E-01 -4.13523133E+02  2.08012093E-01 -3.06989574E+03  3.29599328E-01 -2.33439826E+03  3.18400229E-01  4.89498034E+01  1.31717682E-02 -1.57503952E+02  2.31280289E-02 -1.08554149E+02  2.01484305E-02  2.82883644E+01  5.36007461E-03  8.00553458E+02  3.09928846E-01  1.12496245E-02  2.13157691E-06  6.79277808E-01  4.62383006E-04
 -2.70000000E+01  1.38229250E+03  3.40539243E-01 -4.44772198E+03  1.89693782E-01 -4.02340889E+03  1.49011235E-01 -4.10033989E+02  1.17025586E-01 -3.06542948E+03  3.11132824E-01 -2.30660412E+03  3.08641510E-01  4.91885099E+01  1.22472201E-02 -1.58271994E+02  1.11100133E-02 -1.09083484E+02  1.30185959E-02  2.81046429E+01  2.16879798E-03  7.89979282E+02  1.24197850E-01  1.11765627E-02  8.62480406E-07  6.55114070E-01  3.53869612E-04
 -2.80000000E+01  1.38089712E+03  3.75583812E-01 -4.44505388E+03  1.71157347E-01 -4.02203877E+03  1.51524756E-01 -4.08823243E+02  9.87936899E-02 -3.06415676E+03  3.45179805E-01 -2.27909883E+03  3.42693595E-01  4.92530206E+01  1.36883089E-02 -1.58543860E+02  7.64082601E-03 -1.09290839E+02  1.25568651E-02  2.80377832E+01  1.15546287E-03  7.86156260E+02  6.60263302E-02  1.11499742E-02  4.59500529E-07  6.46265724E-01  3.18676817E-04
 -2.90000000E+01  1.38094808E+03  3.41888065E-01 -4.44452443E+03  1.79552679E-01 -4.02221241E+03  1.50333325E-01 -4.08045316E+02  9.03263560E-02 -3.06357635E+03  3.09536779E-01 -2.25114442E+03  3.15117799E-01  4.92939961E+01  1.18463663E-02 -1.58650896E+02  6.64610510E-03 -1.09356900E+02  1.20649663E-02  2.80148944E+01  8.23494787E-04  7.84849351E+02  4.69994801E-02  1.11408718E-02  3.27484446E-07  6.87935595E-01  2.89796234E-04
 -3.00000000E+01  1.38141457E+03  3.43957921E-01 -4.44431540E+03  1.52770348E-01 -4.02202842E+03  1.26528329E-01 -4.08018159E+02  8.28733303E-02 -3.06290083E+03  2.79883831E-01 -2.22273612E+03  2.79993056E-01  4.93268099E+01  1.22560569E-02 -1.58695256E+02  5.74238849E-03 -1.09368446E+02  1.00641819E-02  2.80054902E+01  3.46236003E-04  7.84312971E+02  1.97372591E-02  1.11371320E-02  1.37689765E-07  6.93987968E-01  2.83382782E-04
 -3.10000000E+01  1.38714144E+03  3.52723422E+00 -4.44912949E+03  2.87417834E+00 -4.02826525E+03  3.67058356E+00 -4.06407872E+02  9.28621137E-01 -3.06198805E+03  7.08844596E-01 -2.19239472E+03  1.58728939E+00  4.94424512E+01  6.95631611E-02 -1.58613286E+02  6.10693388E-02 -1.09170835E+02  1.29898066E-01  2.80513975E+01  2.95406670E-02  7.86975913E+02  1.71214149E+00  1.11553883E-02  1.17476351E-05  7.09949857E-01  3.89863646E-04
 -3.20000000E+01  1.38077855E+03  3.04076866E-01 -4.44381501E+03  1.57246458E-01 -4.02179454E+03  1.33409255E-01 -4.07825436E+02  1.02271051E-01 -3.06303646E+03  2.91375693E-01 -2.16701485E+03  2.91567560E-01  4.93123567E+01  1.08516577E-02 -1.58703957E+02  5.65501908E-03 -1.09391600E+02  1.04336236E-02  2.80006751E+01  1.04831098E-04  7.84038478E+02  5.97537261E-03  1.11352172E-02  4.16887864E-08  6.90483765E-01  2.53478320E-04
 -3.30000000E+01  1.38111409E+03  2.99713983E-01 -4.44413724E+03  1.50172308E-01 -4.02193459E+03  1.38917701E-01 -4.07973605E+02  7.95093183E-02 -3.06302315E+03  2.92894321E-01 -2.13901271E+03  2.93038398E-01  4.93249594E+01  1.07022793E-02 -1.58717444E+02  5.37122777E-03 -1.09392484E+02  1.04783943E-02  2.80003164E+01  6.13339781E-05  7.84018035E+02  3.49603675E-03  1.11350745E-02  2.43910006E-08  7.11382673E-01  2.62846970E-04
 -3.40000000E+01  1.39667011E+03  6.96047633E+00 -4.45664553E+03  5.84337714E+00 -4.03883214E+03  7.38302771E+00 -4.03011982E+02  1.99754072E+00 -3.05997542E+03  1.50263354E+00 -2.10353861E+03  3.28940195E+00  4.96304582E+01  1.36345360E-01 -1.58444235E+02  1.19779489E-01 -1.08813776E+02  2.54878996E-01  2.81304943E+01  5.85096757E-02  7.91556739E+02  3.39122684E+00  1.11868432E-02  2.32679348E-05  7.27793055E-01  5.21420699E-04
