#              u               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
 -5.00000000E+01  2.39491179E+03  6.66658215E-01 -8.80505970E+03  2.98249535E-01 -7.98927679E+03  2.32528084E-01 -7.96765074E+02  1.64358134E-01 -6.41014791E+03  6.22546084E-01 -3.61014791E+03  6.22546084E-01  4.27662820E+01  1.19046112E-02 -1.57233209E+02  5.32588400E-03 -1.14466927E+02  1.11168940E-02  5.60000000E+01  0.00000000E+00  3.13600000E+03  0.00000000E+00  9.89773214E-03  6.55615116E-18  8.05055192E-01  2.38152589E-04
 -5.10000000E+01  2.67445552E+03  6.94056609E-01 -9.30024202E+03  4.17902362E-01 -8.40549654E+03  3.47313963E-01 -8.71320356E+02  1.76837270E-01 -6.62578649E+03  6.86195254E-01 -3.61678649E+03  6.86195254E-01  4.53297546E+01  1.17636714E-02 -1.57631221E+02  7.08309093E-03 -1.12301466E+02  1.16304278E-02  5.90000000E+01  0.00000000E+00  3.48100000E+03  0.00000000E+00  1.04279678E-02  1.29839025E-17  7.18408187E-01  2.54086379E-04
 -5.20000000E+01  2.67408575E+03  6.66797286E-01 -9.30105410E+03  3.19383644E-01 -8.40575675E+03  2.63465389E-01 -8.72020203E+02  1.90675144E-01 -6.62696835E+03  6.26309455E-01 -3.55896835E+03  6.26309455E-01  4.53234873E+01  1.13016489E-02 -1.57644985E+02  5.41328242E-03 -1.12321497E+02  1.06154143E-02  5.90000000E+01  0.00000000E+00  3.48100000E+03  0.00000000E+00  1.04279678E-02  1.35240691E-17  7.24785081E-01  2.61266914E-04
 -5.30000000E+01  2.48747404E+03  6.23854018E-01 -8.96039696E+03  3.14139770E-01 -8.12608053E+03  2.55798088E-01 -8.13656250E+02  1.82210610E-01 -6.47292292E+03  6.14387772E-01 -3.45192292E+03  6.14387772E-01  4.36398954E+01  1.09448076E-02 -1.57199947E+02  5.51122365E-03 -1.13560051E+02  1.07787332E-02  5.70000000E+01  0.00000000E+00  3.24900000E+03  0.00000000E+00  1.00744774E-02  3.89835222E-18  8.06194967E-01  2.34322179E-04
 -5.40000000E+01  2.21419030E+03  5.78541620E-01 -8.47658808E+03  2.79382473E-01 -7.70882793E+03  2.29356597E-01 -7.51527887E+02  1.39821700E-01 -6.26239778E+03  5.40512483E-01 -3.34639778E+03  5.40512483E-01  4.10035240E+01  1.07137337E-02 -1.56973853E+02  5.17374941E-03 -1.15970329E+02  1.00094902E-02  5.40000000E+01  0.00000000E+00  2.91600000E+03  0.00000000E+00  9.54424170E-03  1.05812205E-17  7.33422931E-01  2.41222046E-04
 -5.50000000E+01  2.21672619E+03  6.47393923E-01 -8.47826700E+03  2.63882160E-01 -7.71017567E+03  2.16412168E-01 -7.51959996E+02  1.43750395E-01 -6.26154081E+03  5.91736876E-01 -3.29154081E+03  5.91736876E-01  4.10504849E+01  1.19887765E-02 -1.57004944E+02  4.88670706E-03 -1.15954460E+02  1.09580904E-02  5.40000000E+01  0.00000000E+00  2.91600000E+03  0.00000000E+00  9.54424170E-03  1.16629702E-17  9.48693121E-01  1.06314190E-04
 -5.60000000E+01  2.12565135E+03  5.46697953E-01 -8.32724366E+03  2.59389066E-01 -7.57149275E+03  1.99869314E-01 -7.41343271E+02  1.52747731E-01 -6.20159231E+03  5.45706742E-01 -3.23359231E+03  5.45706742E-01  4.01066292E+01  1.03150558E-02 -1.57117805E+02  4.89413329E-03 -1.17011176E+02  1.02963536E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.76812509E-18  8.16601561E-01  3.07366530E-04
 -5.70000000E+01  2.12709868E+03  5.50263336E-01 -8.32848392E+03  2.73519399E-01 -7.57240032E+03  2.20755292E-01 -7.41717024E+02  1.27876154E-01 -6.20138524E+03  5.63530746E-01 -3.18038524E+03  5.63530746E-01  4.01339373E+01  1.03823271E-02 -1.57141206E+02  5.16074301E-03 -1.17007269E+02  1.06326564E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.77090790E-18  9.51192117E-01  1.13550079E-04
 -5.80000000E+01  2.21613823E+03  6.00526263E-01 -8.47828289E+03  3.00969713E-01 -7.70992680E+03  2.22364874E-01 -7.52185091E+02  1.53524779E-01 -6.26214467E+03  5.87497404E-01 -3.13014467E+03  5.87497404E-01  4.10395968E+01  1.11208566E-02 -1.57005239E+02  5.57351332E-03 -1.15965642E+02  1.08795813E-02  5.40000000E+01  0.00000000E+00  2.91600000E+03  0.00000000E+00  9.54424170E-03  1.16974939E-17  9.25521002E-01  1.45178046E-04
 -5.90000000E+01  2.21487508E+03  6.99673668E-01 -8.47685457E+03  3.35249860E-01 -7.70908134E+03  2.50420055E-01 -7.51621005E+02  1.76190261E-01 -6.26197949E+03  6.71500874E-01 -3.07597949E+03  6.71500874E-01  4.10162051E+01  1.29569195E-02 -1.56978788E+02  6.20833174E-03 -1.15962583E+02  1.24352013E-02  5.40000000E+01  0.00000000E+00  2.91600000E+03  0.00000000E+00  9.54424170E-03  1.10886048E-17  7.59009408E-01  2.47361367E-04
 -6.00000000E+01  2.12513752E+03  5.87482679E-01 -8.32664067E+03  2.49507245E-01 -7.57093876E+03  2.15636591E-01 -7.41359515E+02  1.36227350E-01 -6.20150314E+03  5.55116745E-01 -3.02150314E+03  5.55116745E-01  4.00969344E+01  1.10845788E-02 -1.57106428E+02  4.70768324E-03 -1.17009493E+02  1.04739006E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.77471140E-18  7.46100207E-01  2.47575584E-04
 -6.10000000E+01  2.12570730E+03  5.77829012E-01 -8.32701508E+03  2.74468629E-01 -7.57105064E+03  2.28371848E-01 -7.41489424E+02  1.28348761E-01 -6.20130778E+03  5.98891762E-01 -2.96830778E+03  5.98891762E-01  4.01076848E+01  1.09024342E-02 -1.57113492E+02  5.17865253E-03 -1.17005807E+02  1.12998449E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.69989633E-18  8.29125632E-01  1.93154302E-04
 -6.20000000E+01  2.12506633E+03  5.77333850E-01 -8.32694801E+03  2.44222592E-01 -7.57109152E+03  2.07208967E-01 -7.41426824E+02  1.46596395E-01 -6.20188168E+03  6.23772208E-01 -2.91588168E+03  6.23772208E-01  4.00955911E+01  1.08930917E-02 -1.57112227E+02  4.60797333E-03 -1.17016635E+02  1.17692870E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.73168770E-18  7.71968001E-01  2.04532311E-04
 -6.30000000E+01  2.23070308E+03  1.86896936E+01 -8.49881004E+03  3.14010913E+01 -7.72599400E+03  2.80301852E+01 -7.56448383E+02  3.06239774E+00 -6.26810696E+03  1.27365917E+01 -2.85856321E+03  7.41442577E-01  4.11937096E+01  1.90021190E-01 -1.57038132E+02  1.22763643E-02 -1.15844423E+02  1.97624752E-01  5.41197421E+01  2.02426262E-01  2.93034596E+03  2.19913896E+01  9.56540554E-03  3.57778734E-05  8.94969718E-01  5.09494091E-04
 -6.40000000E+01  2.03980831E+03  5.15227479E-01 -8.16629185E+03  2.40651051E-01 -7.43139039E+03  1.99377109E-01 -7.21904004E+02  1.34822062E-01 -6.12648354E+03  5.13196425E-01 -2.79848354E+03  5.13196425E-01  3.92270829E+01  9.90822076E-03 -1.57044074E+02  4.62790454E-03 -1.17816991E+02  9.86916211E-03  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  3.90424592E-18  6.64792584E-01  2.58631131E-04
 -6.50000000E+01  2.04018270E+03  5.87359522E-01 -8.16695088E+03  2.57761879E-01 -7.43198096E+03  2.13814345E-01 -7.21985877E+02  1.32237834E-01 -6.12676818E+03  5.15393436E-01 -2.74676818E+03  5.15393436E-01  3.92342828E+01  1.12953755E-02 -1.57056748E+02  4.95695936E-03 -1.17822465E+02  9.91141224E-03  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  5.83778366E-18  8.71853814E-01  1.53900523E-04
 -6.60000000E+01  2.12535603E+03  6.12053543E-01 -8.32621948E+03  2.89533551E-01 -7.57119828E+03  2.36739079E-01 -7.40526658E+02  1.43254580E-01 -6.20086344E+03  6.07053038E-01 -2.70286957E+03  6.06615300E-01  4.01011272E+01  1.15547399E-02 -1.57098755E+02  5.43762780E-03 -1.16997627E+02  1.14400418E-02  5.29999073E+01  9.39941406E-05  2.80899026E+03  9.86938477E-03  9.36748010E-03  1.66130151E-08  7.31571915E-01  3.00897617E-04
 -6.70000000E+01  2.12784129E+03  5.73016350E-01 -8.32796502E+03  2.68513642E-01 -7.57208598E+03  2.16452236E-01 -7.41546463E+02  1.41973818E-01 -6.20012372E+03  5.51189729E-01 -2.64912372E+03  5.51189729E-01  4.01479489E+01  1.08116293E-02 -1.57131415E+02  5.06629531E-03 -1.16983466E+02  1.03998062E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.84952044E-18  9.38629522E-01  1.37024184E-04
 -6.80000000E+01  2.12551439E+03  5.32592594E-01 -8.32717942E+03  2.92976196E-01 -7.57139454E+03  2.41191224E-01 -7.41332205E+02  1.50084290E-01 -6.20166503E+03  5.40121843E-01 -2.59766503E+03  5.40121843E-01  4.01040450E+01  1.00489169E-02 -1.57116593E+02  5.52785185E-03 -1.17012548E+02  1.01909772E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.66224161E-18  7.65045381E-01  1.95508973E-04
 -6.90000000E+01  2.12755881E+03  6.18678336E-01 -8.32699099E+03  2.84787012E-01 -7.57169966E+03  2.21817061E-01 -7.40949054E+02  1.39752184E-01 -6.19943218E+03  5.93565936E-01 -2.54243218E+03  5.93565936E-01  4.01426190E+01  1.16731764E-02 -1.57113038E+02  5.37333956E-03 -1.16970419E+02  1.11993564E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.83284911E-18  8.99643896E-01  1.95571460E-04
 -7.00000000E+01  2.12594118E+03  6.27914336E-01 -8.32809186E+03  2.64118438E-01 -7.57212370E+03  2.06657484E-01 -7.41629746E+02  1.55388574E-01 -6.20215068E+03  6.33385916E-01 -2.49215068E+03  6.33385916E-01  4.01120978E+01  1.18474402E-02 -1.57133809E+02  4.98336715E-03 -1.17021711E+02  1.19506785E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.88640779E-18  9.11673111E-01  1.62304521E-04
 -7.10000000E+01  2.03984536E+03  5.40873109E-01 -8.16681199E+03  2.23372892E-01 -7.43187591E+03  1.85699896E-01 -7.21931594E+02  1.23968168E-01 -6.12696663E+03  5.22692045E-01 -2.43496663E+03  5.22692045E-01  3.92277955E+01  1.04014059E-02 -1.57054077E+02  4.29563226E-03 -1.17826281E+02  1.00517700E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  6.43091159E-18  8.02582641E-01  1.83805032E-04
 -7.20000000E+01  2.12629054E+03  5.83120944E-01 -8.32823284E+03  2.51447123E-01 -7.57212791E+03  2.01139061E-01 -7.41738814E+02  1.49780968E-01 -6.20194230E+03  5.78140432E-01 -2.38594230E+03  5.78140432E-01  4.01186894E+01  1.10022820E-02 -1.57136469E+02  4.74428533E-03 -1.17017779E+02  1.09083101E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.93316593E-18  9.62258042E-01  1.05253768E-04
 -7.30000000E+01  2.03972407E+03  5.35012790E-01 -8.16626921E+03  2.37552702E-01 -7.43154559E+03  2.10010565E-01 -7.21683646E+02  1.16800287E-01 -6.12654514E+03  5.27777077E-01 -2.33054514E+03  5.27777077E-01  3.92254629E+01  1.02887075E-02 -1.57043639E+02  4.56832070E-03 -1.17818176E+02  1.01495586E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  4.74697676E-18  7.24964486E-01  2.10935012E-04
 -7.40000000E+01  2.12740195E+03  6.87396035E-01 -8.32738597E+03  2.71111074E-01 -7.57215006E+03  2.09854570E-01 -7.40781367E+02  1.45435048E-01 -6.19998402E+03  6.71441496E-01 -2.27799249E+03  6.71742647E-01  4.01397468E+01  1.29699873E-02 -1.57120830E+02  5.15071216E-03 -1.16981083E+02  1.26786207E-02  5.29998855E+01  1.16319444E-04  2.80898797E+03  1.22135417E-02  9.36747625E-03  2.05589062E-08  9.15070677E-01  2.28845159E-04
 -7.50000000E+01  2.04238811E+03  5.80066888E-01 -8.16815206E+03  2.33843626E-01 -7.43302653E+03  1.93141541E-01 -7.22011171E+02  1.36766193E-01 -6.12576395E+03  5.67306970E-01 -2.22576395E+03  5.67306970E-01  3.92766944E+01  1.11551324E-02 -1.57079847E+02  4.49699320E-03 -1.17803153E+02  1.09097489E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  1.07769437E-17  9.68606731E-01  1.04512326E-04
 -7.60000000E+01  2.04139204E+03  6.32700186E-01 -8.16743995E+03  2.87329796E-01 -7.43239115E+03  2.17530980E-01 -7.21962564E+02  1.35073234E-01 -6.12604791E+03  6.37389934E-01 -2.17404791E+03  6.37389934E-01  3.92575391E+01  1.21673113E-02 -1.57066153E+02  5.52557361E-03 -1.17808614E+02  1.22574984E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  1.05189533E-17  9.14688099E-01  1.41441851E-04
 -7.70000000E+01  2.12408704E+03  6.35315805E-01 -8.32641705E+03  2.72679102E-01 -7.57060053E+03  2.06836322E-01 -7.41439223E+02  1.31632798E-01 -6.20233001E+03  5.78114686E-01 -2.12136205E+03  5.80802365E-01  4.00774265E+01  1.19537733E-02 -1.57103440E+02  4.89160134E-03 -1.17026014E+02  1.09953632E-02  5.29995839E+01  3.70915415E-04  2.80895631E+03  3.89461186E-02  9.36742295E-03  6.55575271E-08  6.66740357E-01  3.46859729E-04
 -7.80000000E+01  2.04098437E+03  5.47383402E-01 -8.16755090E+03  2.70545628E-01 -7.43261681E+03  1.97047169E-01 -7.21886268E+02  1.40507064E-01 -6.12656653E+03  5.83015953E-01 -2.07056653E+03  5.83015953E-01  3.92496994E+01  1.05266039E-02 -1.57068287E+02  5.20280091E-03 -1.17818587E+02  1.12118448E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  1.08385247E-17  8.95201692E-01  1.46732619E-04
 -7.90000000E+01  2.12635376E+03  6.54589713E-01 -8.32728792E+03  2.69836052E-01 -7.57148367E+03  2.33660541E-01 -7.41344888E+02  1.28738310E-01 -6.20093416E+03  6.51591826E-01 -2.01393416E+03  6.51591826E-01  4.01198824E+01  1.23507493E-02 -1.57118640E+02  5.09124636E-03 -1.16998758E+02  1.22941848E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.91355250E-18  8.22956536E-01  2.48484955E-04
 -8.00000000E+01  2.12613260E+03  5.73986862E-01 -8.32761660E+03  2.58937709E-01 -7.57191497E+03  2.31139323E-01 -7.41293145E+02  1.33955284E-01 -6.20148400E+03  5.46453048E-01 -1.96149758E+03  5.47716675E-01  4.01158358E+01  1.08164738E-02 -1.57125344E+02  4.86224439E-03 -1.17009508E+02  1.03475446E-02  5.29998302E+01  1.71875000E-04  2.80898217E+03  1.80468750E-02  9.36746649E-03  3.03780851E-08  8.88695676E-01  2.67803973E-04
 -8.10000000E+01  2.12779977E+03  5.75099983E-01 -8.32812752E+03  2.79824013E-01 -7.57221467E+03  2.22753217E-01 -7.41399275E+02  1.56174606E-01 -6.20032775E+03  5.73702783E-01 -1.90732775E+03  5.73702783E-01  4.01471656E+01  1.08509431E-02 -1.57134482E+02  5.27969875E-03 -1.16987316E+02  1.08245810E-02  5.30000000E+01  0.00000000E+00  2.80900000E+03  0.00000000E+00  9.36749649E-03  5.88463741E-18  9.45142198E-01  1.78146211E-04
 -8.20000000E+01  2.04111252E+03  5.96649536E-01 -8.16744259E+03  2.50833941E-01 -7.43236490E+03  1.94419678E-01 -7.21980174E+02  1.31419658E-01 -6.12633007E+03  6.14656464E-01 -1.86233007E+03  6.14656464E-01  3.92521638E+01  1.14740295E-02 -1.57066204E+02  4.82372950E-03 -1.17814040E+02  1.18203164E-02  5.20000000E+01  0.00000000E+00  2.70400000E+03  0.00000000E+00  9.19075127E-03  1.18335935E-17  8.95553132E-01  1.69612430E-04
 -8.30000000E+01  2.04152757E+03  7.32787587E-01 -8.16739624E+03  2.98073537E-01 -7.43258431E+03  2.38561995E-01 -7.21747717E+02  1.34909480E-01 -6.12586866E+03  7.43793328E-01 -1.80993151E+03  7.39675045E-01  3.92607165E+01  1.40530538E-02 -1.57067592E+02  4.99533332E-03 -1.17806875E+02  1.42226199E-02  5.19992428E+01  7.68807870E-04  2.70392201E+03  7.91872106E-02  9.19061744E-03  1.35883116E-07  9.24300827E-01  2.32762627E-04
