#              u               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
 -4.10000000E+01  1.85283026E+03  2.29571591E+00 -6.30348729E+03  1.72332638E+00 -5.69826493E+03  2.37302266E+00 -5.88111697E+02  7.66410140E-01 -4.45065703E+03  7.12824619E-01 -2.80954828E+03  1.41292783E+00  4.62883172E+01  3.50974765E-02 -1.57481813E+02  3.36734608E-02 -1.11193496E+02  6.67418272E-02  4.00270426E+01  1.93546979E-02  1.60219045E+03  1.56773053E+00  1.06118825E-02  5.13127493E-06  7.09897527E-01  2.89981146E-04
 -4.20000000E+01  1.84954364E+03  5.78310004E-01 -6.30114248E+03  3.05753993E-01 -5.69486009E+03  2.40057477E-01 -5.89327016E+02  1.49642910E-01 -4.45159884E+03  4.98369553E-01 -2.77159884E+03  4.98369553E-01  4.62385910E+01  1.44577502E-02 -1.57528562E+02  7.64385009E-03 -1.11289971E+02  1.24592389E-02  4.00000000E+01  0.00000000E+00  1.60000000E+03  0.00000000E+00  1.06047130E-02  7.91955991E-18  6.89916883E-01  2.78291248E-04
 -4.30000000E+01  1.84690378E+03  5.10301245E-01 -6.30627577E+03  3.75680363E-01 -5.69547925E+03  2.93286869E-01 -5.94068997E+02  1.72939404E-01 -4.45937199E+03  4.86307254E-01 -2.73937199E+03  4.86307254E-01  4.61725944E+01  1.27575312E-02 -1.57656894E+02  9.39200818E-03 -1.11484300E+02  1.21576813E-02  4.00000000E+01  0.00000000E+00  1.60000000E+03  0.00000000E+00  1.06047130E-02  7.90059116E-18  6.93421570E-01  3.50948621E-04
 -4.40000000E+01  1.65748978E+03  4.88929900E-01 -5.97206340E+03  2.40854493E-01 -5.41696322E+03  2.01813186E-01 -5.41257982E+02  1.27691740E-01 -4.31457362E+03  4.82492286E-01 -2.64257362E+03  4.82492286E-01  4.36181522E+01  1.28665763E-02 -1.57159563E+02  6.33827710E-03 -1.13541411E+02  1.26971669E-02  3.80000000E+01  0.00000000E+00  1.44400000E+03  0.00000000E+00  1.00744774E-02  4.05706428E-18  7.07196322E-01  2.70931290E-04
 -4.50000000E+01  1.84827365E+03  5.54506238E-01 -6.30093431E+03  2.56346901E-01 -5.69466861E+03  2.13792962E-01 -5.89295666E+02  1.45070507E-01 -4.45266066E+03  5.29480411E-01 -2.65266066E+03  5.29480411E-01  4.62068413E+01  1.38626560E-02 -1.57523358E+02  6.40867241E-03 -1.11316516E+02  1.32370095E-02  4.00000000E+01  0.00000000E+00  1.60000000E+03  0.00000000E+00  1.06047130E-02  7.96364968E-18  6.71648024E-01  2.90177352E-04
 -4.60000000E+01  1.65758363E+03  5.56377202E-01 -5.97285349E+03  2.61870934E-01 -5.41778424E+03  2.39803459E-01 -5.41303426E+02  1.35366019E-01 -4.31526986E+03  5.25460187E-01 -2.56726986E+03  5.25460187E-01  4.36206219E+01  1.46415054E-02 -1.57180355E+02  6.89133854E-03 -1.13559733E+02  1.38278993E-02  3.80000000E+01  0.00000000E+00  1.44400000E+03  0.00000000E+00  1.00744774E-02  4.07465880E-18  7.58958839E-01  6.56628215E-03
 -4.70000000E+01  1.84917653E+03  5.93294906E-01 -6.30643416E+03  3.16290363E-01 -5.69567821E+03  2.62656167E-01 -5.93947835E+02  1.58613816E-01 -4.45725763E+03  5.07876052E-01 -2.57725763E+03  5.07876052E-01  4.62294132E+01  1.48323725E-02 -1.57660854E+02  7.90725928E-03 -1.11431441E+02  1.26969013E-02  4.00000000E+01  0.00000000E+00  1.60000000E+03  0.00000000E+00  1.06047130E-02  7.99707209E-18  6.88932586E-01  3.89320350E-04
 -4.80000000E+01  1.65666733E+03  4.95398510E-01 -5.97220139E+03  2.60293077E-01 -5.41714049E+03  1.86033646E-01 -5.41311137E+02  1.41770447E-01 -4.31553406E+03  4.85983843E-01 -2.49153406E+03  4.85983843E-01  4.35965087E+01  1.30368027E-02 -1.57163195E+02  6.84981785E-03 -1.13566686E+02  1.27890482E-02  3.80000000E+01  0.00000000E+00  1.44400000E+03  0.00000000E+00  1.00744774E-02  4.08714063E-18  6.96835190E-01  2.70826618E-04
 -4.90000000E+01  1.65701888E+03  5.21624285E-01 -5.97221468E+03  2.08555026E-01 -5.41714972E+03  1.74095883E-01 -5.41299422E+02  1.21082480E-01 -4.31519580E+03  4.93423005E-01 -2.45319580E+03  4.93423005E-01  4.36057599E+01  1.37269552E-02 -1.57163544E+02  5.48829032E-03 -1.13557784E+02  1.29848165E-02  3.80000000E+01  0.00000000E+00  1.44400000E+03  0.00000000E+00  1.00744774E-02  4.07970270E-18  7.04217205E-01  2.69519102E-04
 -5.00000000E+01  1.65630831E+03  6.46407847E-01 -5.97187913E+03  4.79856538E-01 -5.41734661E+03  2.13186255E-01 -5.40815765E+02  3.86525356E-01 -4.31557082E+03  5.33519036E-01 -2.41557082E+03  5.33519036E-01  4.35870607E+01  1.70107325E-02 -1.57154714E+02  1.26278050E-02 -1.13567653E+02  1.40399737E-02  3.80000000E+01  0.00000000E+00  1.44400000E+03  0.00000000E+00  1.00744774E-02  4.07922181E-18  7.43987167E-01  3.74993340E-04
